#PID IS 30
1697055828 100
1697055829 100
1697055830 100
1697055831 100
1697055832 100
1697055833 100
1697055834 100
1697055835 100
1697055836 100
1697055837 100
1697055838 100
1697055839 100
1697055840 100
1697055841 100
1697055842 100
1697055843 100
1697055844 100
1697055845 100
1697055846 100
1697055847 100
1697055848 100
1697055849 100
1697055850 100
1697055851 100
1697055852 100
1697055853 100
1697055854 100
1697055855 100
1697055856 100
1697055857 100
1697055858 100
1697055859 100
1697055860 100
1697055861 100
1697055862 99.9
1697055863 99.9
1697055864 99.9
1697055865 99.9
1697055866 99.9
1697055867 99.9
1697055868 99.9
1697055869 99.9
1697055870 99.9
1697055871 99.9
1697055872 99.9
1697055873 99.9
1697055874 99.9
1697055875 99.9
1697055876 99.9
1697055877 99.9
1697055878 99.9
1697055879 99.9
1697055880 99.9
1697055881 99.9
1697055882 99.9
1697055883 99.9
1697055884 99.9
1697055885 99.9
1697055886 99.9
1697055887 99.9
1697055888 99.9
1697055889 99.9
1697055890 99.9
1697055891 99.9
1697055892 99.9
1697055893 99.9
1697055894 99.9
1697055895 99.9
1697055896 99.9
1697055897 99.9
1697055898 99.9
1697055899 99.9
1697055900 99.9
1697055901 99.9
1697055902 99.9
1697055903 99.9
1697055904 99.9
1697055905 99.9
1697055906 99.9
1697055907 99.9
1697055908 99.9
1697055909 99.9
1697055910 99.9
1697055911 99.9
1697055912 99.9
1697055913 99.9
1697055914 99.9
1697055915 99.9
1697055916 100
1697055917 100
1697055918 100
1697055919 100
1697055920 100
1697055921 100
1697055922 100
1697055923 100
1697055924 100
1697055926 100
1697055927 100
1697055928 100
1697055929 100
1697055930 100
1697055931 100
1697055932 100
1697055933 100
1697055934 100
1697055935 100
1697055936 100
1697055937 100
1697055938 100
1697055939 100
1697055940 100
1697055941 100
1697055942 100
1697055943 100
1697055944 100
1697055945 100
1697055946 100
1697055947 100
1697055948 100
1697055949 100
1697055950 100
1697055951 100
1697055952 100
1697055953 100
1697055954 100
1697055955 100
1697055956 100
1697055957 100
1697055958 100
1697055959 100
1697055960 100
1697055961 100
1697055962 100
1697055963 100
1697055964 100
1697055965 100
1697055966 100
1697055967 100
1697055968 100
1697055969 100
1697055970 100
1697055971 100
1697055972 100
1697055973 100
1697055974 100
1697055975 100
1697055976 100
1697055977 100
1697055978 100
1697055979 100
1697055980 100
1697055981 100
1697055982 100
1697055983 100
1697055984 100
1697055985 100
1697055986 100
1697055987 100
1697055988 100
1697055989 100
1697055990 100
1697055991 100
1697055992 100
1697055993 100
1697055994 100
1697055995 100
1697055996 100
1697055997 100
1697055998 100
1697055999 100
1697056000 100
1697056001 100
1697056002 100
1697056003 100
1697056004 100
1697056005 100
1697056006 100
1697056007 100
1697056008 100
1697056009 100
1697056010 100
1697056011 100
1697056012 100
1697056013 100
1697056014 100
1697056015 100
1697056016 100
1697056017 100
1697056018 100
1697056019 100
1697056020 100
1697056021 100
1697056022 100
1697056023 100
1697056024 100
1697056025 100
1697056026 100
1697056027 100
1697056028 99.9
1697056029 99.9
1697056030 99.9
1697056031 99.9
1697056032 99.9
1697056033 99.9
1697056034 99.9
1697056035 99.9
1697056036 99.9
1697056037 99.9
1697056038 99.9
1697056039 99.9
1697056040 99.9
1697056041 99.9
1697056042 99.9
1697056043 99.9
1697056044 99.9
1697056045 99.9
1697056046 99.9
1697056047 99.9
1697056048 99.9
1697056049 99.9
1697056050 99.9
1697056051 99.9
1697056052 99.9
1697056053 99.9
1697056054 99.9
1697056055 99.9
1697056056 99.9
1697056057 99.9
1697056058 99.9
1697056059 99.9
1697056060 99.9
1697056061 99.9
1697056062 99.9
1697056063 99.9
1697056064 99.9
1697056065 99.9
1697056066 99.9
1697056067 99.9
1697056068 99.9
1697056069 99.9
1697056070 99.9
1697056071 99.9
1697056072 99.9
1697056073 99.9
1697056074 99.9
1697056075 99.9
1697056076 99.9
1697056077 99.9
1697056078 99.9
1697056079 99.9
1697056080 99.9
1697056081 99.9
1697056082 100
1697056083 100
1697056084 100
1697056085 100
1697056086 100
1697056087 100
1697056088 100
1697056089 100
1697056090 100
1697056091 100
1697056093 100
1697056094 100
1697056095 100
1697056096 100
1697056097 100
1697056098 100
1697056099 100
1697056100 100
1697056101 100
1697056102 100
1697056103 100
1697056104 100
1697056105 100
1697056106 100
1697056107 100
1697056108 100
1697056109 100
1697056110 100
1697056111 100
1697056112 100
1697056113 100
1697056114 100
1697056115 100
1697056116 100
1697056117 100
1697056118 100
1697056119 100
1697056120 100
1697056121 100
1697056122 100
1697056123 100
1697056124 100
1697056125 100
1697056126 100
1697056127 100
1697056128 100
1697056129 100
1697056130 100
1697056131 100
1697056132 100
1697056133 100
1697056134 100
1697056135 100
1697056136 100
1697056137 100
1697056138 100
1697056139 100
1697056140 100
1697056141 100
1697056142 100
1697056143 100
1697056144 100
1697056145 100
1697056146 100
1697056147 100
1697056148 100
1697056149 100
1697056150 100
1697056151 100
1697056152 100
1697056153 100
1697056154 100
1697056155 100
1697056156 100
1697056157 100
1697056158 100
1697056159 100
1697056160 100
1697056161 100
1697056162 100
1697056163 100
1697056164 100
1697056165 100
1697056166 100
1697056167 100
1697056168 100
1697056169 100
1697056170 100
1697056171 100
1697056172 100
1697056173 100
1697056174 100
1697056175 100
1697056176 100
1697056177 100
1697056178 100
1697056179 100
1697056180 100
1697056181 100
1697056182 100
1697056183 100
1697056184 100
1697056185 100
1697056186 100
1697056187 100
1697056188 100
1697056189 100
1697056190 100
1697056191 100
1697056192 100
1697056193 100
1697056194 100
1697056195 100
1697056196 99.9
1697056197 99.9
1697056198 99.9
1697056199 99.9
1697056200 99.9
1697056201 99.9
1697056202 99.9
1697056203 99.9
1697056204 99.9
1697056205 99.9
1697056206 99.9
1697056207 99.9
1697056208 99.9
1697056209 99.9
1697056210 99.9
1697056211 99.9
1697056212 99.9
1697056213 99.9
1697056214 99.9
1697056215 99.9
1697056216 99.9
1697056217 99.9
1697056218 99.9
1697056219 99.9
1697056220 99.9
1697056221 99.9
1697056222 99.9
1697056223 99.9
1697056224 99.9
1697056225 99.9
1697056226 99.9
1697056227 99.9
1697056228 99.9
1697056229 99.9
1697056230 99.9
1697056231 99.9
1697056232 99.9
1697056233 99.9
1697056234 99.9
1697056235 99.9
1697056236 99.9
1697056237 99.9
1697056238 99.9
1697056239 99.9
1697056240 99.9
1697056241 99.9
1697056242 99.9
1697056243 99.9
1697056244 99.9
1697056245 99.9
1697056246 99.9
1697056247 99.9
1697056248 99.9
1697056249 99.9
1697056250 99.9
1697056251 99.9
1697056252 100
1697056253 100
1697056254 100
1697056255 100
1697056256 100
1697056257 100
1697056258 100
1697056259 100
1697056260 100
1697056261 100
1697056263 100
1697056264 100
1697056265 100
1697056266 100
1697056267 100
1697056268 100
1697056269 100
1697056270 100
1697056271 100
1697056272 100
1697056273 100
1697056274 100
1697056275 100
1697056276 100
1697056277 100
1697056278 100
1697056279 100
1697056280 100
1697056281 100
1697056282 100
1697056283 100
1697056284 100
1697056285 100
1697056286 100
1697056287 100
1697056288 100
1697056289 100
1697056290 100
1697056291 100
1697056292 100
1697056293 100
1697056294 100
1697056295 100
1697056296 100
1697056297 100
1697056298 100
1697056299 100
1697056300 100
1697056301 100
1697056302 100
1697056303 100
1697056304 100
1697056305 100
1697056306 100
1697056307 100
1697056308 100
1697056309 100
1697056310 100
1697056311 100
1697056312 100
1697056313 100
1697056314 100
1697056315 100
1697056316 100
1697056317 100
1697056318 100
1697056319 100
1697056320 100
1697056321 100
1697056322 100
1697056323 100
1697056324 100
1697056325 100
1697056326 100
1697056327 100
1697056328 100
1697056329 100
1697056330 100
1697056331 100
1697056332 100
1697056333 100
1697056334 100
1697056335 100
1697056336 100
1697056337 100
1697056338 100
1697056339 100
1697056340 100
1697056341 100
1697056342 100
1697056343 100
1697056344 100
1697056345 100
1697056346 100
1697056347 100
1697056348 100
1697056349 100
1697056350 100
1697056351 100
1697056352 100
1697056353 100
1697056354 100
1697056355 100
1697056356 100
1697056357 100
1697056358 100
1697056359 100
1697056360 100
1697056361 100
1697056362 100
1697056363 100
1697056364 100
1697056365 100
1697056366 99.9
1697056367 99.9
1697056368 99.9
1697056369 99.9
1697056370 99.9
1697056371 99.9
1697056372 99.9
1697056373 99.9
1697056374 99.9
1697056375 99.9
1697056376 99.9
1697056377 99.9
1697056378 99.9
1697056379 99.9
1697056380 99.9
1697056381 99.9
1697056382 99.9
1697056383 99.9
1697056384 99.9
1697056385 99.9
1697056386 99.9
1697056387 99.9
1697056388 99.9
1697056389 99.9
1697056390 99.9
1697056391 99.9
1697056392 99.9
1697056393 99.9
1697056394 99.9
1697056395 99.9
1697056396 99.9
1697056397 99.9
1697056398 99.9
1697056399 99.9
1697056400 99.9
1697056401 99.9
1697056402 99.9
1697056403 99.9
1697056404 99.9
1697056405 99.9
1697056406 99.9
1697056407 99.9
1697056408 99.9
1697056409 99.9
1697056410 99.9
1697056411 99.9
1697056412 99.9
1697056413 99.9
1697056414 99.9
1697056415 99.9
1697056416 99.9
1697056417 99.9
1697056418 100
1697056419 100
1697056420 100
1697056421 100
1697056422 100
1697056423 100
1697056424 100
1697056425 100
1697056426 100
1697056428 100
1697056429 100
1697056430 100
1697056431 100
1697056432 100
1697056433 100
1697056434 100
1697056435 100
1697056436 100
1697056437 100
1697056438 100
1697056439 100
1697056440 100
1697056441 100
1697056442 100
1697056443 100
1697056444 100
1697056445 100
1697056446 100
1697056447 100
1697056448 100
1697056449 100
1697056450 100
1697056451 100
1697056452 100
1697056453 100
1697056454 100
1697056455 100
1697056456 100
1697056457 100
1697056458 100
1697056459 100
1697056460 100
1697056461 100
1697056462 100
1697056463 100
1697056464 100
1697056465 100
1697056466 100
1697056467 100
1697056468 100
1697056469 100
1697056470 100
1697056471 100
1697056472 100
1697056473 100
1697056474 100
1697056475 100
1697056476 100
1697056477 100
1697056478 100
1697056479 100
1697056480 100
1697056481 100
1697056482 100
1697056483 100
1697056484 100
1697056485 100
1697056486 100
1697056487 100
1697056488 100
1697056489 100
1697056490 100
1697056491 100
1697056492 100
1697056493 100
1697056494 100
1697056495 100
1697056496 100
1697056497 100
1697056498 100
1697056499 100
1697056500 100
1697056501 100
1697056502 100
1697056503 100
1697056504 100
1697056505 100
1697056506 100
1697056507 100
1697056508 100
1697056509 100
1697056510 100
1697056511 100
1697056512 100
1697056513 100
1697056514 100
1697056515 100
1697056516 100
1697056517 100
1697056518 100
1697056519 100
1697056520 100
1697056521 100
1697056522 100
1697056523 100
1697056524 100
1697056525 100
1697056526 100
1697056527 100
1697056528 100
1697056529 99.9
1697056530 99.9
1697056531 99.9
1697056532 99.9
1697056533 99.9
1697056534 99.9
1697056535 99.9
1697056536 99.9
1697056537 99.9
1697056538 99.9
1697056539 99.9
1697056540 99.9
1697056541 99.9
1697056542 99.9
1697056543 99.9
1697056544 99.9
1697056545 99.9
1697056546 99.9
1697056547 99.9
1697056548 99.9
1697056549 99.9
1697056550 99.9
1697056551 99.9
1697056552 99.9
1697056553 99.9
1697056554 99.9
1697056555 99.9
1697056556 99.9
1697056557 99.9
1697056558 99.9
1697056559 99.9
1697056560 99.9
1697056561 99.9
1697056562 99.9
1697056563 99.9
1697056564 99.9
1697056565 99.9
1697056566 99.9
1697056567 99.9
1697056568 99.9
1697056569 99.9
1697056570 99.9
1697056571 99.9
1697056572 99.9
1697056573 99.9
1697056574 99.9
1697056575 99.9
1697056576 99.9
1697056577 100
1697056578 100
1697056579 100
1697056580 100
1697056581 100
1697056582 100
1697056583 100
1697056584 100
1697056585 100
1697056586 100
1697056588 100
1697056589 100
1697056590 100
1697056591 100
1697056592 100
1697056593 100
1697056594 100
1697056595 100
1697056596 100
1697056597 100
1697056598 100
1697056599 100
1697056600 100
1697056601 100
1697056602 100
1697056603 100
1697056604 100
1697056605 100
1697056606 100
1697056607 100
1697056608 100
1697056609 100
1697056610 100
1697056611 100
1697056612 100
1697056613 100
1697056614 100
1697056615 100
1697056616 100
1697056617 100
1697056618 100
1697056619 100
1697056620 100
1697056621 100
1697056622 100
1697056623 100
1697056624 100
1697056625 100
1697056626 100
1697056627 100
1697056628 100
1697056629 100
1697056630 100
1697056631 100
1697056632 100
1697056633 100
1697056634 100
1697056635 100
1697056636 100
1697056637 100
1697056638 100
1697056639 100
1697056640 100
1697056641 100
1697056642 100
1697056643 100
1697056644 100
1697056645 100
1697056646 100
1697056647 100
1697056648 100
1697056649 100
1697056650 100
1697056651 100
1697056652 100
1697056653 100
1697056654 100
1697056655 100
1697056656 100
1697056657 100
1697056658 100
1697056659 100
1697056660 100
1697056661 100
1697056662 100
1697056663 100
1697056664 100
1697056665 100
1697056666 100
1697056667 100
1697056668 100
1697056669 100
1697056670 100
1697056671 100
1697056672 100
1697056673 100
1697056674 100
1697056675 100
1697056676 100
1697056677 100
1697056678 100
1697056679 100
1697056680 100
1697056681 100
1697056682 100
1697056683 100
1697056684 100
1697056685 100
1697056686 100
1697056687 100
1697056688 99.9
1697056689 99.9
1697056690 99.9
1697056691 99.9
1697056692 99.9
1697056693 99.9
1697056694 99.9
1697056695 99.9
1697056696 99.9
1697056697 99.9
1697056698 99.9
1697056699 99.9
1697056700 99.9
1697056701 99.9
1697056702 99.9
1697056703 99.9
1697056704 99.9
1697056705 99.9
1697056706 99.9
1697056707 99.9
1697056708 99.9
1697056709 99.9
1697056710 99.9
1697056711 99.9
1697056712 99.9
1697056713 99.9
1697056714 99.9
1697056715 99.9
1697056716 99.9
1697056717 99.9
1697056718 99.9
1697056719 99.9
1697056720 99.9
1697056721 99.9
1697056722 99.9
1697056723 99.9
1697056724 99.9
1697056725 99.9
1697056726 99.9
1697056727 99.9
1697056728 99.9
1697056729 99.9
1697056730 99.9
1697056731 99.9
1697056732 99.9
1697056733 99.9
1697056734 99.9
1697056735 99.9
1697056736 99.9
1697056737 99.9
1697056738 99.9
1697056739 99.9
1697056740 99.9
1697056741 99.9
1697056742 99.9
1697056743 99.9
1697056744 100
1697056745 100
1697056746 100
1697056747 100
1697056748 100
1697056749 100
1697056750 100
1697056751 100
1697056752 100
1697056754 100
1697056755 100
1697056756 100
1697056757 100
1697056758 100
1697056759 100
1697056760 100
1697056761 100
1697056762 100
1697056763 100
1697056764 100
1697056765 100
1697056766 100
1697056767 100
1697056768 100
1697056769 100
1697056770 100
1697056771 100
1697056772 100
1697056773 100
1697056774 100
1697056775 100
1697056776 100
1697056777 100
1697056778 100
1697056779 100
1697056780 100
1697056781 100
1697056782 100
1697056783 100
1697056784 100
1697056785 100
1697056786 100
1697056787 100
1697056788 100
1697056789 100
1697056790 100
1697056791 100
1697056792 100
1697056793 100
1697056794 100
1697056795 100
1697056796 100
1697056797 100
1697056798 100
1697056799 100
1697056800 100
1697056801 100
1697056802 100
1697056803 100
1697056804 100
1697056805 100
1697056806 100
1697056807 100
1697056808 100
1697056809 100
1697056810 100
1697056811 100
1697056812 100
1697056813 100
1697056814 100
1697056815 100
1697056816 100
1697056817 100
1697056818 100
1697056819 100
1697056820 100
1697056821 100
1697056822 100
1697056823 100
1697056824 100
1697056825 100
1697056826 100
1697056827 100
1697056828 100
1697056829 100
1697056830 100
1697056831 100
1697056832 100
1697056833 100
1697056834 100
1697056835 100
1697056836 100
1697056837 100
1697056838 100
1697056839 100
1697056840 100
1697056841 100
1697056842 100
1697056843 100
1697056844 100
1697056845 100
1697056846 100
1697056847 100
1697056848 100
1697056849 100
1697056850 100
1697056851 100
1697056852 100
1697056853 99.9
1697056854 99.9
1697056855 99.9
1697056856 99.9
1697056857 99.9
1697056858 99.9
1697056859 99.9
1697056860 99.9
1697056861 99.9
1697056862 99.9
1697056863 99.9
1697056864 99.9
1697056865 99.9
1697056866 99.9
1697056867 99.9
1697056868 99.9
1697056869 99.9
1697056870 99.9
1697056871 99.9
1697056872 99.9
1697056873 99.9
